PLAYER{[item0,Un-Dye][item0quantity,99][item1,none][item1quantity,0][item2,none][item2quantity,0][item3,none][item3quantity,0][item4,none][item4quantity,0][item5,none][item5quantity,0][item6,none][item6quantity,0][item7,none][item7quantity,0][item8,none][item8quantity,0][item9,none][item9quantity,0][item10,Overcoat (Cyan)][item10quantity,1][item11,none][item11quantity,0][item12,none][item12quantity,0][item13,Bunny Ears (Pink)][item13quantity,1][item14,none][item14quantity,0][item15,Cyan Dye][item15quantity,97][item16,Jeans (Cyan)][item16quantity,1][item17,none][item17quantity,0][item18,none][item18quantity,0][item19,none][item19quantity,0][item20,none][item20quantity,0][item21,Sailcloth (Cyan)][item21quantity,1][item22,none][item22quantity,0][item23,Cat Ears (Pink)][item23quantity,1][item24,Sneakers (Cyan)][item24quantity,1][item25,Short-sleeve Tee (Cyan)][item25quantity,1][item26,Sunglasses (Red)][item26quantity,1][item27,none][item27quantity,0][item28,none][item28quantity,0][item29,none][item29quantity,0][item30,none][item30quantity,0][item31,none][item31quantity,0][item32,none][item32quantity,0][item33,none][item33quantity,0][item34,none][item34quantity,0][item35,none][item35quantity,0][item36,none][item36quantity,0][item37,none][item37quantity,0][item38,none][item38quantity,0][item39,none][item39quantity,0][item40,none][item40quantity,0][item41,none][item41quantity,0][item42,Pink Dye][item42quantity,94][item43,none][item43quantity,0][item44,none][item44quantity,0][item45,none][item45quantity,0][item46,none][item46quantity,0][item47,none][item47quantity,0][item48,none][item48quantity,0][item49,none][item49quantity,0][hat,Dog Mask (Cyan)][shirt,Striped Shirt (Navy)][outerwear,clothingnone][pants,Super Shorts (Pink)][socks,Striped Socks (Cyan)][shoes,clothingnone][gloves,clothingnone][earrings,Piercing (Pink)][scarf,clothingnone][glasses,clothingnone][back,Cat Tail (Cyan)][sailcloth,Sailcloth (Navy)][accessory1,clothingnone][accessory2,clothingnone][accessory3,clothingnone][skin,Skin Peach][hair,Dirty Jack (Hair Solar Blond)][facialhair,clothingnone][eyes,Eyes Dot][gold,3000]}
SHIPPING_BIN{[id,farmShippingBin][numItems,0][area,FARM]}
PLACEABLE{[positionX,704][positionY,320][tileX,88][tileY,40][entitytype,FARMHOUSE][wallsDye,Pink Dye][roofDye,Black Dye][trimDye,Black Dye][area,FARM]}
PLACEABLE{[positionX,40][positionY,368][tileX,5][tileY,46][entitytype,GRASS][sprite,winterR][area,FARM]}
PLACEABLE{[positionX,808][positionY,888][tileX,101][tileY,111][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,1648][positionY,776][tileX,206][tileY,97][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,1896][positionY,145][tileX,237][tileY,18][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,2976][positionY,656][tileX,372][tileY,82][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2848][positionY,104][tileX,356][tileY,13][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1928][positionY,496][tileX,241][tileY,62][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,488][positionY,768][tileX,61][tileY,96][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,2024][positionY,360][tileX,253][tileY,45][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1904][positionY,488][tileX,238][tileY,61][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1496][positionY,472][tileX,187][tileY,59][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,112][positionY,832][tileX,14][tileY,104][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,2680][positionY,664][tileX,335][tileY,83][entitytype,WILD_APPLE_TREE][sprite,winter2][growth,2][fruitAvailable,False][isWild,True][age,16][area,S0]}
PLACEABLE{[positionX,72][positionY,664][tileX,9][tileY,83][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1192][positionY,808][tileX,149][tileY,101][entitytype,BRANCH_LARGE][area,S0]}
PLACEABLE{[positionX,1184][positionY,808][tileX,148][tileY,101][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,552][positionY,896][tileX,69][tileY,112][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,560][positionY,896][tileX,70][tileY,112][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2104][positionY,440][tileX,263][tileY,55][entitytype,WILD_APPLE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,15][area,S0]}
PLACEABLE{[positionX,2056][positionY,504][tileX,257][tileY,63][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,704][positionY,776][tileX,88][tileY,97][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,928][positionY,728][tileX,116][tileY,91][entitytype,WILD_APPLE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,15][area,S0]}
PLACEABLE{[positionX,1912][positionY,152][tileX,239][tileY,19][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1968][positionY,352][tileX,246][tileY,44][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1368][positionY,800][tileX,171][tileY,100][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1384][positionY,800][tileX,173][tileY,100][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,2024][positionY,144][tileX,253][tileY,18][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1712][positionY,160][tileX,214][tileY,20][entitytype,BRANCH_LARGE][area,S0]}
PLACEABLE{[positionX,1696][positionY,368][tileX,212][tileY,46][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,2944][positionY,96][tileX,368][tileY,12][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1680][positionY,560][tileX,210][tileY,70][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1472][positionY,472][tileX,184][tileY,59][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1368][positionY,449][tileX,171][tileY,56][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,104][positionY,664][tileX,13][tileY,83][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,792][positionY,888][tileX,99][tileY,111][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1624][positionY,784][tileX,203][tileY,98][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1416][positionY,800][tileX,177][tileY,100][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,296][positionY,856][tileX,37][tileY,107][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,616][positionY,192][tileX,77][tileY,24][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,576][positionY,168][tileX,72][tileY,21][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,856][positionY,368][tileX,107][tileY,46][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,2016][positionY,152][tileX,252][tileY,19][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2016][positionY,360][tileX,252][tileY,45][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,2784][positionY,264][tileX,348][tileY,33][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,2760][positionY,112][tileX,345][tileY,14][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,2064][positionY,504][tileX,258][tileY,63][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1440][positionY,592][tileX,180][tileY,74][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,544][positionY,768][tileX,68][tileY,96][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,696][positionY,776][tileX,87][tileY,97][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,1408][positionY,800][tileX,176][tileY,100][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1704][positionY,248][tileX,213][tileY,31][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1752][positionY,96][tileX,219][tileY,12][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,11][area,S0]}
PLACEABLE{[positionX,2800][positionY,104][tileX,350][tileY,13][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,2008][positionY,504][tileX,251][tileY,63][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1824][positionY,560][tileX,228][tileY,70][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1648][positionY,568][tileX,206][tileY,71][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,800][positionY,568][tileX,100][tileY,71][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,688][positionY,776][tileX,86][tileY,97][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,1456][positionY,800][tileX,182][tileY,100][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1424][positionY,800][tileX,178][tileY,100][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1168][positionY,744][tileX,146][tileY,93][entitytype,WILD_APPLE_TREE][sprite,winter1][growth,1][fruitAvailable,False][isWild,True][age,11][area,S0]}
PLACEABLE{[positionX,168][positionY,864][tileX,21][tileY,108][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,704][positionY,312][tileX,88][tileY,39][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1304][positionY,368][tileX,163][tileY,46][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1688][positionY,240][tileX,211][tileY,30][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1792][positionY,152][tileX,224][tileY,19][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1816][positionY,152][tileX,227][tileY,19][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1784][positionY,360][tileX,223][tileY,45][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,2992][positionY,248][tileX,374][tileY,31][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,2000][positionY,496][tileX,250][tileY,62][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,472][positionY,768][tileX,59][tileY,96][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,504][positionY,760][tileX,63][tileY,95][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,464][positionY,896][tileX,58][tileY,112][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,592][positionY,161][tileX,74][tileY,20][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,544][positionY,160][tileX,68][tileY,20][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,864][positionY,368][tileX,108][tileY,46][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1896][positionY,488][tileX,237][tileY,61][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1792][positionY,552][tileX,224][tileY,69][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,232][positionY,688][tileX,29][tileY,86][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,800][positionY,888][tileX,100][tileY,111][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,712][positionY,888][tileX,89][tileY,111][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,424][positionY,776][tileX,53][tileY,97][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1528][positionY,800][tileX,191][tileY,100][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1248][positionY,744][tileX,156][tileY,93][entitytype,WILD_APPLE_TREE][sprite,winter1][growth,1][fruitAvailable,False][isWild,True][age,9][area,S0]}
PLACEABLE{[positionX,568][positionY,896][tileX,71][tileY,112][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,544][positionY,896][tileX,68][tileY,112][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1888][positionY,152][tileX,236][tileY,19][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1672][positionY,368][tileX,209][tileY,46][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,2808][positionY,264][tileX,351][tileY,33][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,2040][positionY,497][tileX,255][tileY,62][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,1624][positionY,520][tileX,203][tileY,65][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1776][positionY,560][tileX,222][tileY,70][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1432][positionY,800][tileX,179][tileY,100][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,976][positionY,736][tileX,122][tileY,92][entitytype,WILD_APPLE_TREE][sprite,winter2][growth,2][fruitAvailable,False][isWild,True][age,8][area,S0]}
PLACEABLE{[positionX,216][positionY,856][tileX,27][tileY,107][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,528][positionY,888][tileX,66][tileY,111][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,688][positionY,264][tileX,86][tileY,33][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1288][positionY,368][tileX,161][tileY,46][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1680][positionY,368][tileX,210][tileY,46][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1832][positionY,352][tileX,229][tileY,44][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1880][positionY,344][tileX,235][tileY,43][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,2944][positionY,256][tileX,368][tileY,32][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2776][positionY,104][tileX,347][tileY,13][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1304][positionY,449][tileX,163][tileY,56][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,768][positionY,760][tileX,96][tileY,95][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,1400][positionY,800][tileX,175][tileY,100][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,944][positionY,736][tileX,118][tileY,92][entitytype,WILD_APPLE_TREE][sprite,winter1][growth,1][fruitAvailable,False][isWild,True][age,7][area,S0]}
PLACEABLE{[positionX,256][positionY,864][tileX,32][tileY,108][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,304][positionY,848][tileX,38][tileY,106][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,448][positionY,896][tileX,56][tileY,112][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,560][positionY,168][tileX,70][tileY,21][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1928][positionY,152][tileX,241][tileY,19][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,2912][positionY,264][tileX,364][tileY,33][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2704][positionY,264][tileX,338][tileY,33][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,2912][positionY,96][tileX,364][tileY,12][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1912][positionY,480][tileX,239][tileY,60][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1528][positionY,584][tileX,191][tileY,73][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1440][positionY,472][tileX,180][tileY,59][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,272][positionY,696][tileX,34][tileY,87][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,744][positionY,888][tileX,93][tileY,111][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,760][positionY,888][tileX,95][tileY,111][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,408][positionY,776][tileX,51][tileY,97][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1672][positionY,784][tileX,209][tileY,98][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1768][positionY,752][tileX,221][tileY,94][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1152][positionY,744][tileX,144][tileY,93][entitytype,WILD_APPLE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,6][area,S0]}
PLACEABLE{[positionX,1304][positionY,800][tileX,163][tileY,100][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,384][positionY,888][tileX,48][tileY,111][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,656][positionY,216][tileX,82][tileY,27][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,696][positionY,288][tileX,87][tileY,36][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1848][positionY,344][tileX,231][tileY,43][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1896][positionY,337][tileX,237][tileY,42][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,1928][positionY,344][tileX,241][tileY,43][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,2920][positionY,256][tileX,365][tileY,32][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,2920][positionY,96][tileX,365][tileY,12][entitytype,BRANCH_LARGE][area,S0]}
PLACEABLE{[positionX,1880][positionY,488][tileX,235][tileY,61][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1480][positionY,472][tileX,185][tileY,59][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,784][positionY,560][tileX,98][tileY,70][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,248][positionY,696][tileX,31][tileY,87][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,768][positionY,888][tileX,96][tileY,111][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,816][positionY,736][tileX,102][tileY,92][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,712][positionY,768][tileX,89][tileY,96][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,240][positionY,864][tileX,30][tileY,108][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,728][positionY,352][tileX,91][tileY,44][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,848][positionY,360][tileX,106][tileY,45][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1296][positionY,368][tileX,162][tileY,46][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,1968][positionY,152][tileX,246][tileY,19][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1848][positionY,152][tileX,231][tileY,19][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1776][positionY,160][tileX,222][tileY,20][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,2736][positionY,264][tileX,342][tileY,33][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,2768][positionY,112][tileX,346][tileY,14][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,2872][positionY,89][tileX,359][tileY,11][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,2784][positionY,96][tileX,348][tileY,12][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,1832][positionY,720][tileX,229][tileY,90][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1456][positionY,472][tileX,182][tileY,59][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1408][positionY,464][tileX,176][tileY,58][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,600][positionY,776][tileX,75][tileY,97][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,392][positionY,784][tileX,49][tileY,98][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1480][positionY,792][tileX,185][tileY,99][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1504][positionY,800][tileX,188][tileY,100][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1336][positionY,784][tileX,167][tileY,98][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,2008][positionY,360][tileX,251][tileY,45][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,2960][positionY,664][tileX,370][tileY,83][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2816][positionY,264][tileX,352][tileY,33][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,2952][positionY,96][tileX,369][tileY,12][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1848][positionY,728][tileX,231][tileY,91][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1600][positionY,488][tileX,200][tileY,61][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1760][positionY,568][tileX,220][tileY,71][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1488][positionY,592][tileX,186][tileY,74][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,64][positionY,656][tileX,8][tileY,82][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,80][positionY,664][tileX,10][tileY,83][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,464][positionY,776][tileX,58][tileY,97][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,776][positionY,752][tileX,97][tileY,94][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,536][positionY,776][tileX,67][tileY,97][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,592][positionY,776][tileX,74][tileY,97][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1744][positionY,752][tileX,218][tileY,94][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1376][positionY,800][tileX,172][tileY,100][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,480][positionY,896][tileX,60][tileY,112][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,392][positionY,896][tileX,49][tileY,112][entitytype,DYNAMITE][area,S0]}
PLACEABLE{[positionX,416][positionY,888][tileX,52][tileY,111][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,584][positionY,168][tileX,73][tileY,21][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,624][positionY,184][tileX,78][tileY,23][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,712][positionY,312][tileX,89][tileY,39][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,736][positionY,352][tileX,92][tileY,44][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,744][positionY,360][tileX,93][tileY,45][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1952][positionY,152][tileX,244][tileY,19][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1936][positionY,144][tileX,242][tileY,18][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1872][positionY,344][tileX,234][tileY,43][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1752][positionY,352][tileX,219][tileY,44][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,1664][positionY,368][tileX,208][tileY,46][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,2968][positionY,656][tileX,371][tileY,82][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2992][positionY,96][tileX,374][tileY,12][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1816][positionY,720][tileX,227][tileY,90][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,2072][positionY,497][tileX,259][tileY,62][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,1520][positionY,584][tileX,190][tileY,73][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1488][positionY,472][tileX,186][tileY,59][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,728][positionY,888][tileX,91][tileY,111][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,480][positionY,768][tileX,60][tileY,96][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1472][positionY,800][tileX,184][tileY,100][entitytype,COAL_ROCK][area,S0]}
PLACEABLE{[positionX,1128][positionY,808][tileX,141][tileY,101][entitytype,WEEDS][area,S0]}
PLACEABLE{[positionX,136][positionY,856][tileX,17][tileY,107][entitytype,WINTER_SNOW_PILE][area,S0]}
PLACEABLE{[positionX,584][positionY,896][tileX,73][tileY,112][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,640][positionY,192][tileX,80][tileY,24][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1712][positionY,248][tileX,214][tileY,31][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1984][positionY,144][tileX,248][tileY,18][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,2040][positionY,152][tileX,255][tileY,19][entitytype,WINTER_SNOW_PILE][area,S0]}
PLACEABLE{[positionX,1824][positionY,152][tileX,228][tileY,19][entitytype,WINTER_SNOW_PILE][area,S0]}
PLACEABLE{[positionX,1688][positionY,368][tileX,211][tileY,46][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1792][positionY,352][tileX,224][tileY,44][entitytype,ROCK_LARGE][area,S0]}
PLACEABLE{[positionX,2928][positionY,256][tileX,366][tileY,32][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,2936][positionY,256][tileX,367][tileY,32][entitytype,PAINTCANS][area,S0]}
PLACEABLE{[positionX,3000][positionY,88][tileX,375][tileY,11][entitytype,WINTER_SNOW_PILE][area,S0]}
PLACEABLE{[positionX,2552][positionY,736][tileX,319][tileY,92][entitytype,WINTER_SNOW_PILE][area,S0]}
PLACEABLE{[positionX,1864][positionY,480][tileX,233][tileY,60][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,1960][positionY,496][tileX,245][tileY,62][entitytype,BRANCH][area,S0]}
PLACEABLE{[positionX,1936][positionY,489][tileX,242][tileY,61][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,S0]}
PLACEABLE{[positionX,1704][positionY,576][tileX,213][tileY,72][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,1472][positionY,592][tileX,184][tileY,74][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,1512][positionY,584][tileX,189][tileY,73][entitytype,ROCK][area,S0]}
PLACEABLE{[positionX,1416][positionY,592][tileX,177][tileY,74][entitytype,WINTER_SNOW_PILE][area,S0]}
PLACEABLE{[positionX,1432][positionY,472][tileX,179][tileY,59][entitytype,IRON_ROCK][area,S0]}
PLACEABLE{[positionX,712][positionY,568][tileX,89][tileY,71][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,264][positionY,696][tileX,33][tileY,87][entitytype,CRATE][area,S0]}
PLACEABLE{[positionX,280][positionY,688][tileX,35][tileY,86][entitytype,CRATE_PILE][area,S0]}
PLACEABLE{[positionX,736][positionY,888][tileX,92][tileY,111][entitytype,IRON_ROCK][area,S0]}
